11690201
12170086
12312312
12384753
12688827
16742314
16901676
16902077
16905592
20357955
24497222
25455229
27947624
28943253
31634025
33930236
34324889
34943344
40226762
41409503
51897920
56991234
59217907
61353001
61792427
63554941
65969834
69348748
69408481
69584729
75862705
79933565
81547475
84284753
84287354
88888888
89581898
92552144
92673543
91248729
35326111
75337417
77712595
19894825
28462257
97441732
88936417
95416576
45392567
62734681
21543835
48833385
98983349
90222992
94893683
26851110
50423119
17762621
65348860
10920949
61184786
45451949
55304973
48089368
59541437
91419951
63532212
81165515
11722011
50228159
66103873
68500401
76102013
93581304
74989930
97737848
55931147
19538477
59079817
86024537
67110582
30219020
11739279
83179038
80143591
31867500
73872083
65055722
32349015
16378170
61644948
19398096
95328857
25967333
20677318
60095343
51148133
39186013
48457352
68013084
70318166
66361742
83352453
97963066
24822224
24822225
24822226
24822227
26324601
26324602
26324603
26324604
26324605
26324606
65315109
90017337
67503569
97382797
90508929
80125458
14792887
29206369
78756580
78756581
78756582
78756583
36790249
91805584
49834210
94915126
55564730
67503295
14199454
89818237
27778419
48652946
24812846
22786941
35515458
89599843
59700471
61047379
14816821
16496141
85598173
30242490
54892543
13995523
99191903
19440266
17349452
70949159
58006343
14482479
90764377
85033076
48941555
46779021
34117720
98819447
40447580
83063230
55379399
28373000
67386615
82161484
56909533
26275839
66175178
77679075
88528528
39651001
76239632
22121768
46980215
26210678
53292316
77853379
89364529
20129365
32112366
